,state,id,title,url,createdAt,updatedAt,closedAt,labels,number,authorAssociation,author,mergedBy,mergeCommit,deletions,additions,changedFiles,comments,org,repo,openTimeDays
40,OPEN,MDExOlB1bGxSZXF1ZXN0NDE4ODg2NDgx,MDEV-20945: BACKUP UNLOCK + FTWRL assertion failure | SIGSEGV in I_P_List from MDL_context::release_lock on INSERT w/ BACKUP LOCK (on optimized builds) | Assertion `ticket->m_duration == MDL_EXPLICIT' failed.,https://github.com/MariaDB/server/pull/1541,2020-05-16 00:24:32+00:00,2020-10-21T20:15:12Z,,{'edges': []},1541,CONTRIBUTOR,i-rinat,,,3,245,10,"{'edges': [{'node': {'authorAssociation': 'NONE', 'createdAt': '2020-05-16T00:24:39Z', 'updatedAt': '2020-05-17T14:32:58Z', 'url': 'https://github.com/MariaDB/server/pull/1541#issuecomment-629559361', 'author': {'login': 'CLAassistant'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2020-06-01T22:50:42Z', 'updatedAt': '2020-06-01T22:50:42Z', 'url': 'https://github.com/MariaDB/server/pull/1541#issuecomment-637166297', 'author': {'login': 'i-rinat'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2020-06-02T22:22:50Z', 'updatedAt': '2020-06-02T22:22:50Z', 'url': 'https://github.com/MariaDB/server/pull/1541#issuecomment-637839451', 'author': {'login': 'i-rinat'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2020-06-06T00:05:39Z', 'updatedAt': '2020-06-06T00:05:39Z', 'url': 'https://github.com/MariaDB/server/pull/1541#issuecomment-639907896', 'author': {'login': 'i-rinat'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2020-06-15T13:07:59Z', 'updatedAt': '2020-06-15T13:07:59Z', 'url': 'https://github.com/MariaDB/server/pull/1541#issuecomment-644123848', 'author': {'login': 'i-rinat'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2020-07-29T13:56:17Z', 'updatedAt': '2020-07-29T13:56:17Z', 'url': 'https://github.com/MariaDB/server/pull/1541#issuecomment-665679711', 'author': {'login': 'i-rinat'}}}, {'node': {'authorAssociation': 'NONE', 'createdAt': '2020-08-14T07:26:36Z', 'updatedAt': '2020-08-14T07:27:10Z', 'url': 'https://github.com/MariaDB/server/pull/1541#issuecomment-673931610', 'author': {'login': 'mariadb-RoelVandePaar'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2020-08-14T11:54:07Z', 'updatedAt': '2020-08-14T11:54:07Z', 'url': 'https://github.com/MariaDB/server/pull/1541#issuecomment-674038288', 'author': {'login': 'i-rinat'}}}, {'node': {'authorAssociation': 'NONE', 'createdAt': '2020-10-02T09:11:01Z', 'updatedAt': '2020-10-02T09:11:01Z', 'url': 'https://github.com/MariaDB/server/pull/1541#issuecomment-702617161', 'author': {'login': 'mariadb-RoelVandePaar'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2020-10-05T00:46:52Z', 'updatedAt': '2020-10-05T00:46:52Z', 'url': 'https://github.com/MariaDB/server/pull/1541#issuecomment-703341959', 'author': {'login': 'i-rinat'}}}, {'node': {'authorAssociation': 'NONE', 'createdAt': '2020-10-05T00:58:47Z', 'updatedAt': '2020-10-05T00:58:47Z', 'url': 'https://github.com/MariaDB/server/pull/1541#issuecomment-703344444', 'author': {'login': 'mariadb-RoelVandePaar'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2020-10-19T18:16:47Z', 'updatedAt': '2020-10-19T18:16:47Z', 'url': 'https://github.com/MariaDB/server/pull/1541#issuecomment-712355535', 'author': {'login': 'i-rinat'}}}]}",MariaDB,server,228.98296296296297
41,OPEN,MDExOlB1bGxSZXF1ZXN0NDE4MjQ0MjU4,discovery: add support for partitioned table lex,https://github.com/MariaDB/server/pull/1539,2020-05-14 21:01:33+00:00,2020-05-28T18:41:55Z,,{'edges': [{'node': {'name': 'license-mca'}}]},1539,FIRST_TIME_CONTRIBUTOR,mariadb-jcd,,,4,7,1,"{'edges': [{'node': {'authorAssociation': 'NONE', 'createdAt': '2020-05-14T21:01:37Z', 'updatedAt': '2020-05-14T21:07:25Z', 'url': 'https://github.com/MariaDB/server/pull/1539#issuecomment-628884684', 'author': {'login': 'CLAassistant'}}}, {'node': {'authorAssociation': 'NONE', 'createdAt': '2020-05-28T18:41:55Z', 'updatedAt': '2020-05-28T18:41:55Z', 'url': 'https://github.com/MariaDB/server/pull/1539#issuecomment-635526708', 'author': {'login': 'mariadb-jcd'}}}]}",MariaDB,server,230.1239236111111
42,OPEN,MDExOlB1bGxSZXF1ZXN0NDE3ODE0MzY2,WIP: Implement service-test.sh to help verify sysvinit/systemd,https://github.com/MariaDB/server/pull/1536,2020-05-14 07:49:20+00:00,2020-05-14T08:59:03Z,,{'edges': []},1536,CONTRIBUTOR,ottok,,,0,235,1,{'edges': []},MariaDB,server,230.67407407407407
43,OPEN,MDExOlB1bGxSZXF1ZXN0NDEwNjMzMTA3,cmake: STATIC_ONLY plugins are forced to DYNAMIC,https://github.com/MariaDB/server/pull/1520,2020-04-29 10:47:12+00:00,2020-04-29T23:22:07Z,,{'edges': [{'node': {'name': 'license-mca'}}]},1520,MEMBER,grooverdan,,,2,6,1,"{'edges': [{'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2020-04-29T10:50:42Z', 'updatedAt': '2020-04-29T10:50:42Z', 'url': 'https://github.com/MariaDB/server/pull/1520#issuecomment-621125012', 'author': {'login': 'an3l'}}}]}",MariaDB,server,245.55055555555555
44,OPEN,MDExOlB1bGxSZXF1ZXN0NDA5MDEwNzI1,MDEV-18851 my_multi_malloc large to use my_large_malloc,https://github.com/MariaDB/server/pull/1513,2020-04-26 03:47:57+00:00,2020-11-24T09:56:07Z,,{'edges': []},1513,MEMBER,grooverdan,,,32,34,5,{'edges': []},MariaDB,server,248.84170138888888
45,OPEN,MDExOlB1bGxSZXF1ZXN0NDAzOTA0Nzk2,WIP: Deb: Include type_test.so in mariadb-test package,https://github.com/MariaDB/server/pull/1506,2020-04-15 17:54:52+00:00,2020-08-07T18:53:45Z,,{'edges': []},1506,CONTRIBUTOR,ottok,,,0,5,2,"{'edges': [{'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-04-27T22:16:21Z', 'updatedAt': '2020-04-27T22:16:21Z', 'url': 'https://github.com/MariaDB/server/pull/1506#issuecomment-620264715', 'author': {'login': 'cvicentiu'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-04-29T09:35:11Z', 'updatedAt': '2020-04-29T09:35:11Z', 'url': 'https://github.com/MariaDB/server/pull/1506#issuecomment-621093588', 'author': {'login': 'cvicentiu'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2020-08-07T18:53:45Z', 'updatedAt': '2020-08-07T18:53:45Z', 'url': 'https://github.com/MariaDB/server/pull/1506#issuecomment-670660594', 'author': {'login': 'ottok'}}}]}",MariaDB,server,259.2535648148148
46,OPEN,MDExOlB1bGxSZXF1ZXN0NDAzOTAzNTYw,"MDEV-18019, MDEV-18135: Renew test OpenSSL certs at level 3 security",https://github.com/MariaDB/server/pull/1505,2020-04-15 17:52:08+00:00,2020-08-07T18:52:57Z,,{'edges': []},1505,CONTRIBUTOR,ottok,,,750,966,18,"{'edges': [{'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2020-08-07T18:52:57Z', 'updatedAt': '2020-08-07T18:52:57Z', 'url': 'https://github.com/MariaDB/server/pull/1505#issuecomment-670660236', 'author': {'login': 'ottok'}}}]}",MariaDB,server,259.25546296296295
47,OPEN,MDExOlB1bGxSZXF1ZXN0NDAyMzQ0Mzc3,MDEV-22221: wolfssl tls13,https://github.com/MariaDB/server/pull/1501,2020-04-12 14:10:40+00:00,2020-05-29T02:08:33Z,,{'edges': []},1501,MEMBER,grooverdan,,,43,56,16,"{'edges': [{'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-04-13T11:39:59Z', 'updatedAt': '2020-04-13T11:39:59Z', 'url': 'https://github.com/MariaDB/server/pull/1501#issuecomment-612865270', 'author': {'login': 'cvicentiu'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-04-14T01:41:34Z', 'updatedAt': '2020-04-14T01:41:34Z', 'url': 'https://github.com/MariaDB/server/pull/1501#issuecomment-613179834', 'author': {'login': 'grooverdan'}}}]}",MariaDB,server,262.4092592592593
48,OPEN,MDExOlB1bGxSZXF1ZXN0NDAyMTQ1Njkw,MDEV-22219: error on parsing negative unsigned options,https://github.com/MariaDB/server/pull/1499,2020-04-11 05:57:54+00:00,2020-06-10T16:50:20Z,,{'edges': [{'node': {'name': 'license-mca'}}]},1499,MEMBER,grooverdan,,,11,15,2,"{'edges': [{'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-04-13T11:58:56Z', 'updatedAt': '2020-04-13T11:58:56Z', 'url': 'https://github.com/MariaDB/server/pull/1499#issuecomment-612870050', 'author': {'login': 'cvicentiu'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-04-14T02:12:33Z', 'updatedAt': '2020-04-16T05:45:21Z', 'url': 'https://github.com/MariaDB/server/pull/1499#issuecomment-613187513', 'author': {'login': 'grooverdan'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-04-24T08:29:34Z', 'updatedAt': '2020-04-24T08:29:34Z', 'url': 'https://github.com/MariaDB/server/pull/1499#issuecomment-618879085', 'author': {'login': 'grooverdan'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2020-06-10T16:50:20Z', 'updatedAt': '2020-06-10T16:50:20Z', 'url': 'https://github.com/MariaDB/server/pull/1499#issuecomment-642132651', 'author': {'login': 'dr-m'}}}]}",MariaDB,server,263.75145833333335
49,OPEN,MDExOlB1bGxSZXF1ZXN0NDAxMjMyOTg3,MDEV-22150: qa_auth_client is a client plugin,https://github.com/MariaDB/server/pull/1497,2020-04-09 06:23:38+00:00,2020-04-13T19:09:01Z,,{'edges': []},1497,MEMBER,grooverdan,,,1,1,1,"{'edges': [{'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-04-09T06:54:19Z', 'updatedAt': '2020-04-09T06:54:19Z', 'url': 'https://github.com/MariaDB/server/pull/1497#issuecomment-611362977', 'author': {'login': 'grooverdan'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-04-10T12:32:05Z', 'updatedAt': '2020-04-10T12:32:05Z', 'url': 'https://github.com/MariaDB/server/pull/1497#issuecomment-612009338', 'author': {'login': 'vaintroub'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-04-11T00:05:54Z', 'updatedAt': '2020-04-11T00:05:54Z', 'url': 'https://github.com/MariaDB/server/pull/1497#issuecomment-612273913', 'author': {'login': 'grooverdan'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2020-04-11T06:27:59Z', 'updatedAt': '2020-04-11T06:27:59Z', 'url': 'https://github.com/MariaDB/server/pull/1497#issuecomment-612344105', 'author': {'login': 'ottok'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-04-11T15:38:19Z', 'updatedAt': '2020-04-11T15:38:19Z', 'url': 'https://github.com/MariaDB/server/pull/1497#issuecomment-612448975', 'author': {'login': 'vuvova'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2020-04-13T19:09:01Z', 'updatedAt': '2020-04-13T19:09:01Z', 'url': 'https://github.com/MariaDB/server/pull/1497#issuecomment-613047253', 'author': {'login': 'ottok'}}}]}",MariaDB,server,265.733587962963
50,OPEN,MDExOlB1bGxSZXF1ZXN0MzkxNDM1MjM0,Add redirection support,https://github.com/MariaDB/server/pull/1472,2020-03-20 09:39:39+00:00,2020-09-16T14:50:31Z,,{'edges': []},1472,FIRST_TIME_CONTRIBUTOR,shih-che,,,1,72,5,"{'edges': [{'node': {'authorAssociation': 'NONE', 'createdAt': '2020-03-20T09:39:45Z', 'updatedAt': '2020-04-01T08:52:46Z', 'url': 'https://github.com/MariaDB/server/pull/1472#issuecomment-601610164', 'author': {'login': 'CLAassistant'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-03-23T17:19:09Z', 'updatedAt': '2020-03-23T17:19:09Z', 'url': 'https://github.com/MariaDB/server/pull/1472#issuecomment-602739474', 'author': {'login': 'robertbindar'}}}, {'node': {'authorAssociation': 'NONE', 'createdAt': '2020-04-01T09:01:07Z', 'updatedAt': '2020-04-01T09:01:07Z', 'url': 'https://github.com/MariaDB/server/pull/1472#issuecomment-607127097', 'author': {'login': 'shih-che'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-04-01T09:30:02Z', 'updatedAt': '2020-04-01T09:30:02Z', 'url': 'https://github.com/MariaDB/server/pull/1472#issuecomment-607141740', 'author': {'login': 'robertbindar'}}}, {'node': {'authorAssociation': 'NONE', 'createdAt': '2020-04-09T07:39:12Z', 'updatedAt': '2020-04-09T07:39:12Z', 'url': 'https://github.com/MariaDB/server/pull/1472#issuecomment-611380679', 'author': {'login': 'shih-che'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-04-10T09:35:57Z', 'updatedAt': '2020-04-10T09:35:57Z', 'url': 'https://github.com/MariaDB/server/pull/1472#issuecomment-611959605', 'author': {'login': 'vaintroub'}}}, {'node': {'authorAssociation': 'NONE', 'createdAt': '2020-04-17T03:18:30Z', 'updatedAt': '2020-04-17T03:18:30Z', 'url': 'https://github.com/MariaDB/server/pull/1472#issuecomment-615015286', 'author': {'login': 'shih-che'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-04-20T17:16:24Z', 'updatedAt': '2020-04-20T17:16:24Z', 'url': 'https://github.com/MariaDB/server/pull/1472#issuecomment-616694377', 'author': {'login': 'vuvova'}}}, {'node': {'authorAssociation': 'NONE', 'createdAt': '2020-04-21T01:19:33Z', 'updatedAt': '2020-04-21T01:19:33Z', 'url': 'https://github.com/MariaDB/server/pull/1472#issuecomment-616893461', 'author': {'login': 'hzhang87'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-04-23T19:47:27Z', 'updatedAt': '2020-04-23T19:47:27Z', 'url': 'https://github.com/MariaDB/server/pull/1472#issuecomment-618624800', 'author': {'login': 'vuvova'}}}, {'node': {'authorAssociation': 'NONE', 'createdAt': '2020-04-24T01:37:18Z', 'updatedAt': '2020-04-24T01:37:18Z', 'url': 'https://github.com/MariaDB/server/pull/1472#issuecomment-618754041', 'author': {'login': 'hzhang87'}}}, {'node': {'authorAssociation': 'NONE', 'createdAt': '2020-05-06T01:50:45Z', 'updatedAt': '2020-05-06T01:50:45Z', 'url': 'https://github.com/MariaDB/server/pull/1472#issuecomment-624402130', 'author': {'login': 'shih-che'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-05-14T15:19:46Z', 'updatedAt': '2020-05-14T15:19:46Z', 'url': 'https://github.com/MariaDB/server/pull/1472#issuecomment-628705004', 'author': {'login': 'vuvova'}}}, {'node': {'authorAssociation': 'NONE', 'createdAt': '2020-05-14T16:29:03Z', 'updatedAt': '2020-05-14T16:29:03Z', 'url': 'https://github.com/MariaDB/server/pull/1472#issuecomment-628746424', 'author': {'login': 'hzhang87'}}}, {'node': {'authorAssociation': 'NONE', 'createdAt': '2020-09-16T14:50:31Z', 'updatedAt': '2020-09-16T14:50:31Z', 'url': 'https://github.com/MariaDB/server/pull/1472#issuecomment-693457855', 'author': {'login': 'ebrandsberg'}}}]}",MariaDB,server,285.59746527777776
51,OPEN,MDExOlB1bGxSZXF1ZXN0Mzc3NzE2NDY4,Deb: Track libmariadb3 ABI explicitly to detect future symbol changes,https://github.com/MariaDB/server/pull/1449,2020-02-20 12:01:43+00:00,2020-08-07T18:52:44Z,,{'edges': []},1449,CONTRIBUTOR,ottok,,,0,378,2,"{'edges': [{'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2020-02-20T13:31:47Z', 'updatedAt': '2020-02-20T13:31:47Z', 'url': 'https://github.com/MariaDB/server/pull/1449#issuecomment-589023898', 'author': {'login': 'ottok'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2020-02-21T06:51:02Z', 'updatedAt': '2020-02-21T06:51:02Z', 'url': 'https://github.com/MariaDB/server/pull/1449#issuecomment-589523329', 'author': {'login': 'ottok'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2020-02-22T20:56:40Z', 'updatedAt': '2020-02-22T20:56:40Z', 'url': 'https://github.com/MariaDB/server/pull/1449#issuecomment-589997407', 'author': {'login': 'ottok'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2020-04-13T11:52:32Z', 'updatedAt': '2020-04-13T11:52:32Z', 'url': 'https://github.com/MariaDB/server/pull/1449#issuecomment-612868413', 'author': {'login': 'ottok'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2020-05-23T15:41:34Z', 'updatedAt': '2020-05-23T15:41:34Z', 'url': 'https://github.com/MariaDB/server/pull/1449#issuecomment-633078923', 'author': {'login': 'ottok'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2020-08-07T18:52:43Z', 'updatedAt': '2020-08-07T18:52:43Z', 'url': 'https://github.com/MariaDB/server/pull/1449#issuecomment-670660134', 'author': {'login': 'ottok'}}}]}",MariaDB,server,314.49880787037034
52,OPEN,MDExOlB1bGxSZXF1ZXN0MzUzMjgzMTgy,MDEV-21322: report slave progress to the master,https://github.com/MariaDB/server/pull/1427,2019-12-15 15:02:49+00:00,2020-08-24T19:25:22Z,,{'edges': [{'node': {'name': 'license-mca'}}]},1427,FIRST_TIME_CONTRIBUTOR,JackSlateur,,,19,63,6,"{'edges': [{'node': {'authorAssociation': 'NONE', 'createdAt': '2020-01-09T07:40:17Z', 'updatedAt': '2020-01-09T07:40:17Z', 'url': 'https://github.com/MariaDB/server/pull/1427#issuecomment-572432916', 'author': {'login': 'JackSlateur'}}}, {'node': {'authorAssociation': 'NONE', 'createdAt': '2020-03-26T06:29:10Z', 'updatedAt': '2020-03-26T06:29:10Z', 'url': 'https://github.com/MariaDB/server/pull/1427#issuecomment-604254550', 'author': {'login': 'CLAassistant'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-08-21T10:15:07Z', 'updatedAt': '2020-08-21T10:15:07Z', 'url': 'https://github.com/MariaDB/server/pull/1427#issuecomment-678181521', 'author': {'login': 'grooverdan'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2020-08-24T18:47:29Z', 'updatedAt': '2020-08-24T18:47:29Z', 'url': 'https://github.com/MariaDB/server/pull/1427#issuecomment-679301114', 'author': {'login': 'andrelkin'}}}, {'node': {'authorAssociation': 'NONE', 'createdAt': '2020-08-24T19:25:22Z', 'updatedAt': '2020-08-24T19:25:22Z', 'url': 'https://github.com/MariaDB/server/pull/1427#issuecomment-679319517', 'author': {'login': 'JackSlateur'}}}]}",MariaDB,server,381.3730439814815
53,OPEN,MDExOlB1bGxSZXF1ZXN0MzQ0NTMzMzky,MDEV-21108: Add option for setting install paths of groonga storage engine,https://github.com/MariaDB/server/pull/1416,2019-11-22 14:05:40+00:00,2020-04-13T12:26:05Z,,{'edges': [{'node': {'name': 'license-bsd-new'}}]},1416,FIRST_TIME_CONTRIBUTOR,ljavorsk,,,2,6,2,"{'edges': [{'node': {'authorAssociation': 'NONE', 'createdAt': '2019-11-22T14:05:58Z', 'updatedAt': '2019-11-22T14:05:58Z', 'url': 'https://github.com/MariaDB/server/pull/1416#issuecomment-557544375', 'author': {'login': 'ljavorsk'}}}, {'node': {'authorAssociation': 'NONE', 'createdAt': '2019-11-22T14:06:18Z', 'updatedAt': '2019-11-22T14:09:37Z', 'url': 'https://github.com/MariaDB/server/pull/1416#issuecomment-557544493', 'author': {'login': 'CLAassistant'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2019-11-22T14:11:35Z', 'updatedAt': '2019-11-22T14:11:35Z', 'url': 'https://github.com/MariaDB/server/pull/1416#issuecomment-557546178', 'author': {'login': 'an3l'}}}, {'node': {'authorAssociation': 'NONE', 'createdAt': '2019-11-22T23:23:24Z', 'updatedAt': '2019-11-22T23:23:24Z', 'url': 'https://github.com/MariaDB/server/pull/1416#issuecomment-557731100', 'author': {'login': 'ljavorsk'}}}]}",MariaDB,server,404.4127314814815
54,OPEN,MDExOlB1bGxSZXF1ZXN0MzQyOTUwNzY5,MDEV-18188: Maintain persistent COUNT(*) in InnoDB,https://github.com/MariaDB/server/pull/1411,2019-11-20 00:04:13+00:00,2020-12-03T10:46:05Z,,{'edges': []},1411,FIRST_TIME_CONTRIBUTOR,tliu22,,,49,687,14,"{'edges': [{'node': {'authorAssociation': 'NONE', 'createdAt': '2019-11-20T00:06:13Z', 'updatedAt': '2020-03-26T06:29:19Z', 'url': 'https://github.com/MariaDB/server/pull/1411#issuecomment-555773359', 'author': {'login': 'CLAassistant'}}}, {'node': {'authorAssociation': 'NONE', 'createdAt': '2020-01-15T16:52:31Z', 'updatedAt': '2020-01-15T16:52:31Z', 'url': 'https://github.com/MariaDB/server/pull/1411#issuecomment-574751499', 'author': {'login': 'tliu22'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-01-28T03:22:33Z', 'updatedAt': '2020-01-28T03:22:33Z', 'url': 'https://github.com/MariaDB/server/pull/1411#issuecomment-579061433', 'author': {'login': 'grooverdan'}}}, {'node': {'authorAssociation': 'NONE', 'createdAt': '2020-03-05T19:33:00Z', 'updatedAt': '2020-03-05T19:33:00Z', 'url': 'https://github.com/MariaDB/server/pull/1411#issuecomment-595406677', 'author': {'login': 'tliu22'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2020-12-03T06:48:01Z', 'updatedAt': '2020-12-03T06:48:01Z', 'url': 'https://github.com/MariaDB/server/pull/1411#issuecomment-737703802', 'author': {'login': 'dr-m'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2020-12-03T10:46:05Z', 'updatedAt': '2020-12-03T10:46:05Z', 'url': 'https://github.com/MariaDB/server/pull/1411#issuecomment-737861599', 'author': {'login': 'dr-m'}}}]}",MariaDB,server,406.99707175925926
55,OPEN,MDExOlB1bGxSZXF1ZXN0MzIxOTQzNTIw,MDEV-19508: SI_KERNEL not in solaris. Fixes AIX too,https://github.com/MariaDB/server/pull/1392,2019-09-26 23:22:42+00:00,2020-04-28T01:58:27Z,,{'edges': [{'node': {'name': 'license-mca'}}]},1392,MEMBER,grooverdan,,,2,4,2,"{'edges': [{'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-03-05T17:55:30Z', 'updatedAt': '2020-03-05T17:55:30Z', 'url': 'https://github.com/MariaDB/server/pull/1392#issuecomment-595362811', 'author': {'login': 'robertbindar'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-03-06T06:09:06Z', 'updatedAt': '2020-04-04T10:39:25Z', 'url': 'https://github.com/MariaDB/server/pull/1392#issuecomment-595616372', 'author': {'login': 'grooverdan'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-04-04T10:34:16Z', 'updatedAt': '2020-04-04T10:34:16Z', 'url': 'https://github.com/MariaDB/server/pull/1392#issuecomment-609008999', 'author': {'login': 'grooverdan'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-04-05T22:15:24Z', 'updatedAt': '2020-04-07T13:04:26Z', 'url': 'https://github.com/MariaDB/server/pull/1392#issuecomment-609493440', 'author': {'login': 'grooverdan'}}}]}",MariaDB,server,461.0259027777778
56,OPEN,MDExOlB1bGxSZXF1ZXN0MzExMDM5MjA3,MDEV-5092 Implement UPDATE with result set,https://github.com/MariaDB/server/pull/1382,2019-08-26 18:50:12+00:00,2020-03-10T08:58:18Z,,{'edges': []},1382,FIRST_TIME_CONTRIBUTOR,Mup0c,,,30,840,12,"{'edges': [{'node': {'authorAssociation': 'NONE', 'createdAt': '2019-08-26T18:50:32Z', 'updatedAt': '2019-08-27T11:14:56Z', 'url': 'https://github.com/MariaDB/server/pull/1382#issuecomment-524982596', 'author': {'login': 'CLAassistant'}}}]}",MariaDB,server,492.2151388888889
57,OPEN,MDExOlB1bGxSZXF1ZXN0MzEwOTg0MzM3,MDEV-6017: Add support for Indexes on Expressions,https://github.com/MariaDB/server/pull/1381,2019-08-26 16:15:17+00:00,2020-03-10T08:58:19Z,,{'edges': []},1381,FIRST_TIME_CONTRIBUTOR,ZeroICQ,,,69,666,30,"{'edges': [{'node': {'authorAssociation': 'NONE', 'createdAt': '2019-08-26T16:15:34Z', 'updatedAt': '2019-10-01T00:04:03Z', 'url': 'https://github.com/MariaDB/server/pull/1381#issuecomment-524924550', 'author': {'login': 'CLAassistant'}}}]}",MariaDB,server,492.3227199074074
58,OPEN,MDExOlB1bGxSZXF1ZXN0MzEwOTU5OTg1,MDEV-20257 Fix crash in Grant_table_base::init_read_record,https://github.com/MariaDB/server/pull/1380,2019-08-26 15:11:27+00:00,2020-03-26T06:29:31Z,,{'edges': [{'node': {'name': 'license-bsd-new'}}]},1380,MEMBER,robertbindar,,,33,174,6,"{'edges': [{'node': {'authorAssociation': 'NONE', 'createdAt': '2019-08-26T15:11:36Z', 'updatedAt': '2020-03-26T06:29:31Z', 'url': 'https://github.com/MariaDB/server/pull/1380#issuecomment-524899894', 'author': {'login': 'CLAassistant'}}}]}",MariaDB,server,492.3670486111111
59,OPEN,MDExOlB1bGxSZXF1ZXN0MzAxNTM4NTQ1,"support row based replication, read and write of MySQL 5.7.x JSON binary",https://github.com/MariaDB/server/pull/1364,2019-07-26 13:21:29+00:00,2019-08-15T05:36:12Z,,{'edges': []},1364,FIRST_TIME_CONTRIBUTOR,Dieken,,,11,575,10,"{'edges': [{'node': {'authorAssociation': 'NONE', 'createdAt': '2019-07-26T13:21:37Z', 'updatedAt': '2019-07-27T14:43:00Z', 'url': 'https://github.com/MariaDB/server/pull/1364#issuecomment-515448878', 'author': {'login': 'CLAassistant'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2019-07-26T17:18:54Z', 'updatedAt': '2019-07-26T17:18:54Z', 'url': 'https://github.com/MariaDB/server/pull/1364#issuecomment-515532967', 'author': {'login': 'an3l'}}}, {'node': {'authorAssociation': 'NONE', 'createdAt': '2019-07-27T08:23:19Z', 'updatedAt': '2019-07-30T02:39:53Z', 'url': 'https://github.com/MariaDB/server/pull/1364#issuecomment-515665938', 'author': {'login': 'Dieken'}}}, {'node': {'authorAssociation': 'NONE', 'createdAt': '2019-08-12T02:13:48Z', 'updatedAt': '2019-08-12T02:19:10Z', 'url': 'https://github.com/MariaDB/server/pull/1364#issuecomment-520282852', 'author': {'login': 'Dieken'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2019-08-14T08:50:09Z', 'updatedAt': '2019-08-14T08:50:09Z', 'url': 'https://github.com/MariaDB/server/pull/1364#issuecomment-521160217', 'author': {'login': 'cvicentiu'}}}, {'node': {'authorAssociation': 'NONE', 'createdAt': '2019-08-15T05:13:36Z', 'updatedAt': '2019-08-15T05:13:36Z', 'url': 'https://github.com/MariaDB/server/pull/1364#issuecomment-521516243', 'author': {'login': 'Dieken'}}}]}",MariaDB,server,523.4434143518519
